"XXXXX"	"cr"	"lo.wav"	"j"
"XXXX"	"cf"	"hi.wav"	"j"
"NEEDLE"	"f"	"hi.wav"	"j"
"ABILITY"	"f"	"hi.wav"	"j"
"XXXXXXX"	"cr"	"lo.wav"	"j"
"XXXXXXX"	"cf"	"hi.wav"	"j"
"XXXXX"	"cf"	"hi.wav"	"j"
"TALK"	"r"	"lo.wav"	"j"
"XXXX"	"cf"	"hi.wav"	"j"
"NEUTRAL"	"r"	"lo.wav"	"j"
"XXXXXX"	"cf"	"hi.wav"	"j"
"XXXXXX"	"cf"	"hi.wav"	"j"
"XXXX"	"cr"	"lo.wav"	"j"
"WOOL"	"f"	"hi.wav"	"j"
"NECK"	"f"	"hi.wav"	"j"
"XXXXXX"	"cf"	"hi.wav"	"j"
"XXXXX"	"cr"	"lo.wav"	"j"
"XXXX"	"cr"	"lo.wav"	"j"
"MYSTERY"	"r"	"lo.wav"	"j"
"GANG"	"r"	"lo.wav"	"j"
"XXXXX"	"cr"	"lo.wav"	"j"
"ONION"	"f"	"hi.wav"	"j"
"ONSET"	"r"	"lo.wav"	"j"
"XXXXX"	"cf"	"hi.wav"	"j"
"LENGTH"	"r"	"lo.wav"	"j"
"XXXXX"	"cf"	"hi.wav"	"j"
"XXXX"	"cf"	"hi.wav"	"j"
"YARD"	"r"	"lo.wav"	"j"
"GROUND"	"f"	"hi.wav"	"j"
"CURRENCY"	"r"	"lo.wav"	"j"
"GOLF"	"r"	"lo.wav"	"j"
"XXXXX"	"cr"	"lo.wav"	"j"
"XXXX"	"cf"	"hi.wav"	"j"
"XXXXX"	"cr"	"lo.wav"	"j"
"XXXXX"	"cf"	"hi.wav"	"j"
"XXXXX"	"cr"	"lo.wav"	"j"
"XXXXXXXX"	"cr"	"lo.wav"	"j"
"XXXX"	"cf"	"hi.wav"	"j"
"USAGE"	"f"	"hi.wav"	"j"
"CROSS"	"f"	"hi.wav"	"j"
"XXXXXX"	"cr"	"lo.wav"	"j"
"XXXXXXXX"	"cf"	"hi.wav"	"j"
"SURFACE"	"f"	"hi.wav"	"j"
"XXXXXXXX"	"cf"	"hi.wav"	"j"
"GATHER"	"f"	"hi.wav"	"j"
"XXXXXXX"	"cr"	"lo.wav"	"j"
"RAIN"	"f"	"hi.wav"	"j"
"INPUT"	"f"	"hi.wav"	"j"
"QUARTER"	"f"	"hi.wav"	"j"
"HAWK"	"f"	"hi.wav"	"j"
"XXXXXX"	"cf"	"hi.wav"	"j"
"TALENT"	"r"	"lo.wav"	"j"
"JAZZ"	"f"	"hi.wav"	"j"
"XXXXX"	"cr"	"lo.wav"	"j"
"SYSTEM"	"r"	"lo.wav"	"j"
"XXXX"	"cr"	"lo.wav"	"j"
"TAIL"	"f"	"hi.wav"	"j"
"JOINT"	"f"	"hi.wav"	"j"
"XXXX"	"cr"	"lo.wav"	"j"
"XXXXXXXX"	"cr"	"lo.wav"	"j"
"XXXXXXX"	"cr"	"lo.wav"	"j"
"XXXXX"	"cf"	"hi.wav"	"j"
"XXXX"	"cr"	"lo.wav"	"j"
"LAST"	"r"	"lo.wav"	"j"
"XXXXXXXX"	"cr"	"lo.wav"	"j"
"XXXX"	"cr"	"lo.wav"	"j"
"CREST"	"f"	"hi.wav"	"j"
"XXXX"	"cf"	"hi.wav"	"j"
"XXXXX"	"cf"	"hi.wav"	"j"
"JUNIOR"	"f"	"hi.wav"	"j"
"XXXXX"	"cr"	"lo.wav"	"j"
"XXXXXXX"	"cf"	"hi.wav"	"j"
"XXXXXXX"	"cf"	"hi.wav"	"j"
"UPSET"	"r"	"lo.wav"	"j"
"XXXX"	"cr"	"lo.wav"	"j"
"XXXXXXX"	"cf"	"hi.wav"	"j"
"XXXXX"	"cr"	"lo.wav"	"j"
"XXXX"	"cf"	"hi.wav"	"j"
"XXXXX"	"cf"	"hi.wav"	"j"
"XXXXXXX"	"cf"	"hi.wav"	"j"
"GLOBE"	"r"	"lo.wav"	"j"
"KNOCK"	"f"	"hi.wav"	"j"
"XXXXXXXX"	"cr"	"lo.wav"	"j"
"XXXX"	"cr"	"lo.wav"	"j"
"XXXXXX"	"cf"	"hi.wav"	"j"
"FRUIT"	"r"	"lo.wav"	"j"
"XXXXXX"	"cf"	"hi.wav"	"j"
"ADDITION"	"r"	"lo.wav"	"j"
"VENT"	"r"	"lo.wav"	"j"
"IRONY"	"r"	"lo.wav"	"j"
"XXXXXXX"	"cr"	"lo.wav"	"j"
"KNIGHT"	"f"	"hi.wav"	"j"
"XXXXXX"	"cr"	"lo.wav"	"j"
"XXXXX"	"cr"	"lo.wav"	"j"
"VALLEY"	"f"	"hi.wav"	"j"
"GRADUATE"	"f"	"hi.wav"	"j"
"INCOME"	"f"	"hi.wav"	"j"
"XXXXXXX"	"cf"	"hi.wav"	"j"
"XXXXXX"	"cf"	"hi.wav"	"j"
"XXXX"	"cr"	"lo.wav"	"j"
"XXXXXXX"	"cr"	"lo.wav"	"j"
"JUSTICE"	"r"	"lo.wav"	"j"
"LEASE"	"r"	"lo.wav"	"j"
"XXXX"	"cr"	"lo.wav"	"j"
"XXXX"	"cf"	"hi.wav"	"j"
"XXXXXX"	"cf"	"hi.wav"	"j"
"XXXX"	"cf"	"hi.wav"	"j"
"UTILITY"	"r"	"lo.wav"	"j"
"XXXXXX"	"cf"	"hi.wav"	"j"
"ECONOMY"	"f"	"hi.wav"	"j"
"XXXX"	"cf"	"hi.wav"	"j"
"JOKE"	"r"	"lo.wav"	"j"
"GATE"	"r"	"lo.wav"	"j"
